date,company,open,high,low,close,volume
2012-04-02,NIC Asia Bank Ltd.,369,363,362,366,1105
2012-04-03,NIC Asia Bank Ltd.,375,366,363,375,650
2012-04-04,NIC Asia Bank Ltd.,379,375,370,379,316
2012-04-05,NIC Asia Bank Ltd.,379,379,374,378,435
2012-04-08,NIC Asia Bank Ltd.,387,378,378,381,550
2012-04-09,NIC Asia Bank Ltd.,385,381,385,385,14
2012-04-10,NIC Asia Bank Ltd.,399,385,390,399,282
2012-04-11,NIC Asia Bank Ltd.,414,399,392,400,1861
2012-04-12,NIC Asia Bank Ltd.,420,400,406,420,2672
2012-04-15,NIC Asia Bank Ltd.,459,420,428,459,3217
2012-04-16,NIC Asia Bank Ltd.,504,459,468,504,3757
2012-04-17,NIC Asia Bank Ltd.,554,504,454,454,7932
2012-04-18,NIC Asia Bank Ltd.,496,454,425,490,7259
2012-04-19,NIC Asia Bank Ltd.,510,490,472,487,5115
2012-04-22,NIC Asia Bank Ltd.,524,487,490,524,8626
2012-04-24,NIC Asia Bank Ltd.,576,524,534,576,6657
2012-04-25,NIC Asia Bank Ltd.,633,576,587,633,7660
2012-04-26,NIC Asia Bank Ltd.,657,633,570,640,17473
2012-04-29,NIC Asia Bank Ltd.,645,640,578,605,6469
2012-04-30,NIC Asia Bank Ltd.,593,605,560,570,6499
2012-05-02,NIC Asia Bank Ltd.,559,570,559,559,30
2012-05-07,NIC Asia Bank Ltd.,675,614,626,675,6899
2012-05-03,NIC Asia Bank Ltd.,614,559,570,614,1940
2012-05-08,NIC Asia Bank Ltd.,688,675,608,647,10880
2012-05-09,NIC Asia Bank Ltd.,635,647,588,605,12073
2012-05-10,NIC Asia Bank Ltd.,600,605,560,582,6322
2012-05-13,NIC Asia Bank Ltd.,571,582,540,546,4115
2012-05-14,NIC Asia Bank Ltd.,536,546,496,513,5016
2012-05-15,NIC Asia Bank Ltd.,564,513,523,564,1845
2012-05-16,NIC Asia Bank Ltd.,575,564,575,575,10
2012-05-17,NIC Asia Bank Ltd.,608,575,564,583,16161
2012-05-20,NIC Asia Bank Ltd.,593,583,552,553,4586
2012-05-21,NIC Asia Bank Ltd.,596,553,542,596,3791
2012-05-22,NIC Asia Bank Ltd.,585,596,562,568,2174
2012-05-23,NIC Asia Bank Ltd.,557,568,518,519,2246
2012-05-24,NIC Asia Bank Ltd.,565,519,520,553,7266
2012-05-27,NIC Asia Bank Ltd.,589,553,555,580,3940
2012-05-30,NIC Asia Bank Ltd.,569,580,558,558,20
2012-05-31,NIC Asia Bank Ltd.,547,558,503,503,3552
2012-06-03,NIC Asia Bank Ltd.,546,503,513,530,3927
2012-06-04,NIC Asia Bank Ltd.,540,530,500,507,4742
2012-06-05,NIC Asia Bank Ltd.,505,507,490,496,6211
2012-06-06,NIC Asia Bank Ltd.,496,496,474,478,2420
2012-06-07,NIC Asia Bank Ltd.,488,478,444,471,7766
2012-06-10,NIC Asia Bank Ltd.,489,471,448,448,4204
2012-06-11,NIC Asia Bank Ltd.,483,448,455,459,4609
2012-06-12,NIC Asia Bank Ltd.,469,459,451,462,2679
2012-06-13,NIC Asia Bank Ltd.,458,462,452,452,612
2012-06-14,NIC Asia Bank Ltd.,458,452,451,454,2240
2012-06-17,NIC Asia Bank Ltd.,455,454,446,451,1238
2012-06-18,NIC Asia Bank Ltd.,456,451,440,456,1917
2012-06-19,NIC Asia Bank Ltd.,452,456,445,450,1155
2012-06-20,NIC Asia Bank Ltd.,467,450,458,460,535
2012-06-21,NIC Asia Bank Ltd.,476,460,468,470,1135
2012-06-25,NIC Asia Bank Ltd.,492,470,475,481,3588
2012-06-26,NIC Asia Bank Ltd.,477,481,470,471,1354
2012-06-27,NIC Asia Bank Ltd.,483,471,465,476,4743
2012-06-28,NIC Asia Bank Ltd.,486,476,462,468,8733
2013-07-14,NIC Asia Bank Ltd.,504,0,477,504,40
2013-07-15,NIC Asia Bank Ltd.,554,504,529,554,40
2013-07-17,NIC Asia Bank Ltd.,609,554,565,609,150
2013-07-18,NIC Asia Bank Ltd.,669,609,621,669,1706
2013-07-21,NIC Asia Bank Ltd.,735,669,682,735,12269
2013-07-22,NIC Asia Bank Ltd.,808,735,736,748,50250
2013-07-23,NIC Asia Bank Ltd.,750,748,736,737,23541
2013-07-24,NIC Asia Bank Ltd.,739,737,697,710,25879
2013-07-25,NIC Asia Bank Ltd.,705,710,690,697,12985
2013-07-28,NIC Asia Bank Ltd.,705,697,690,700,12444
2013-07-29,NIC Asia Bank Ltd.,714,700,700,713,12604
2013-07-30,NIC Asia Bank Ltd.,739,713,710,733,11888
2013-07-31,NIC Asia Bank Ltd.,743,733,720,732,16045
2013-08-01,NIC Asia Bank Ltd.,746,732,722,726,16832
2013-08-04,NIC Asia Bank Ltd.,730,726,710,710,13593
2013-08-05,NIC Asia Bank Ltd.,710,710,690,702,10674
2013-08-06,NIC Asia Bank Ltd.,707,702,662,700,10700
2013-08-07,NIC Asia Bank Ltd.,707,700,686,690,9805
2013-08-08,NIC Asia Bank Ltd.,690,690,670,670,21368
2013-08-11,NIC Asia Bank Ltd.,670,670,660,663,6558
2013-08-12,NIC Asia Bank Ltd.,664,663,655,657,5132
2013-08-13,NIC Asia Bank Ltd.,665,657,650,658,4580
2013-08-14,NIC Asia Bank Ltd.,655,658,628,628,10225
2013-08-15,NIC Asia Bank Ltd.,628,628,604,614,10293
2013-08-18,NIC Asia Bank Ltd.,642,614,614,638,8933
2013-08-19,NIC Asia Bank Ltd.,649,638,632,640,4023
2013-08-20,NIC Asia Bank Ltd.,652,640,635,647,11568
2013-08-25,NIC Asia Bank Ltd.,647,647,638,644,6208
2013-08-26,NIC Asia Bank Ltd.,645,644,628,631,6237
2013-08-27,NIC Asia Bank Ltd.,650,631,626,640,11433
2013-08-29,NIC Asia Bank Ltd.,645,640,631,638,23136
2013-09-01,NIC Asia Bank Ltd.,638,638,630,635,7678
2013-09-02,NIC Asia Bank Ltd.,641,635,626,635,10758
2013-09-03,NIC Asia Bank Ltd.,638,635,629,630,20263
2013-09-04,NIC Asia Bank Ltd.,642,630,622,625,3978
2013-09-05,NIC Asia Bank Ltd.,625,625,621,625,4271
2013-09-08,NIC Asia Bank Ltd.,634,625,620,621,21774
2013-09-09,NIC Asia Bank Ltd.,634,621,620,633,8818
2013-09-10,NIC Asia Bank Ltd.,638,633,620,620,5479
2013-09-11,NIC Asia Bank Ltd.,625,620,616,625,8212
2013-09-12,NIC Asia Bank Ltd.,622,625,619,622,1797
2013-09-15,NIC Asia Bank Ltd.,623,622,618,618,4941
2013-09-16,NIC Asia Bank Ltd.,617,618,605,615,3632
2013-09-17,NIC Asia Bank Ltd.,614,615,608,611,6735
2013-09-19,NIC Asia Bank Ltd.,610,611,600,610,5987
2013-09-22,NIC Asia Bank Ltd.,598,610,587,594,2361
2013-09-23,NIC Asia Bank Ltd.,596,594,584,596,6184
2013-09-24,NIC Asia Bank Ltd.,604,596,597,603,5223
2013-09-25,NIC Asia Bank Ltd.,598,603,590,598,3376
2013-09-26,NIC Asia Bank Ltd.,605,598,593,594,2222
2013-09-29,NIC Asia Bank Ltd.,594,594,588,593,5097
2013-09-30,NIC Asia Bank Ltd.,590,593,581,584,2382
2013-10-01,NIC Asia Bank Ltd.,589,584,581,584,3171
2013-10-02,NIC Asia Bank Ltd.,596,584,579,595,1017
2013-10-03,NIC Asia Bank Ltd.,595,595,584,595,2064
2013-10-06,NIC Asia Bank Ltd.,607,595,587,607,2617
2013-10-07,NIC Asia Bank Ltd.,646,607,599,622,431
2013-10-08,NIC Asia Bank Ltd.,617,622,605,615,1616
2013-10-09,NIC Asia Bank Ltd.,615,615,595,615,944
2013-10-10,NIC Asia Bank Ltd.,620,615,603,620,2612
2013-10-17,NIC Asia Bank Ltd.,647,620,620,635,2059
2013-10-20,NIC Asia Bank Ltd.,663,635,635,660,7738
2013-10-21,NIC Asia Bank Ltd.,693,660,652,666,9821
2013-10-22,NIC Asia Bank Ltd.,665,666,645,645,9367
2013-10-23,NIC Asia Bank Ltd.,644,645,635,640,3207
2013-10-24,NIC Asia Bank Ltd.,641,640,630,638,4392
2013-10-27,NIC Asia Bank Ltd.,643,638,610,627,20010
2013-10-28,NIC Asia Bank Ltd.,621,627,613,620,4234
2013-10-29,NIC Asia Bank Ltd.,640,620,618,630,7580
2013-10-30,NIC Asia Bank Ltd.,641,630,616,641,4278
2013-10-31,NIC Asia Bank Ltd.,645,641,622,630,13446
2013-11-06,NIC Asia Bank Ltd.,627,630,615,627,1100
2013-11-07,NIC Asia Bank Ltd.,655,627,628,635,3833
2013-11-10,NIC Asia Bank Ltd.,642,635,630,630,5508
2013-11-11,NIC Asia Bank Ltd.,654,630,627,654,5107
2013-11-12,NIC Asia Bank Ltd.,685,654,650,655,6554
2013-11-13,NIC Asia Bank Ltd.,667,655,636,645,17494
2013-11-14,NIC Asia Bank Ltd.,647,645,639,647,6439
2013-11-21,NIC Asia Bank Ltd.,708,647,659,695,7277
2013-11-24,NIC Asia Bank Ltd.,764,695,687,698,18544
2013-11-25,NIC Asia Bank Ltd.,698,698,664,668,9430
2013-11-26,NIC Asia Bank Ltd.,685,668,660,671,7622
2013-11-27,NIC Asia Bank Ltd.,675,671,651,658,2173
2013-11-28,NIC Asia Bank Ltd.,660,658,640,651,7138
2013-12-01,NIC Asia Bank Ltd.,662,651,645,650,107794
2013-12-02,NIC Asia Bank Ltd.,693,650,650,670,31973
2013-12-03,NIC Asia Bank Ltd.,695,670,682,692,21886
2013-12-04,NIC Asia Bank Ltd.,732,692,691,715,31863
2013-12-05,NIC Asia Bank Ltd.,743,715,706,724,60375
2013-12-08,NIC Asia Bank Ltd.,726,724,700,710,15956
2013-12-09,NIC Asia Bank Ltd.,719,710,705,709,5129
2013-12-10,NIC Asia Bank Ltd.,709,709,691,700,7355
2013-12-11,NIC Asia Bank Ltd.,720,700,703,711,16483
2013-12-12,NIC Asia Bank Ltd.,724,711,697,724,30679
2013-12-15,NIC Asia Bank Ltd.,745,724,709,742,59921
2013-12-16,NIC Asia Bank Ltd.,816,742,756,816,36619
2013-12-18,NIC Asia Bank Ltd.,897,816,824,897,41249
2013-12-19,NIC Asia Bank Ltd.,900,897,808,879,60364
2013-12-22,NIC Asia Bank Ltd.,875,879,810,836,52786
2013-12-23,NIC Asia Bank Ltd.,825,836,775,783,29079
2013-12-24,NIC Asia Bank Ltd.,832,783,764,803,24385
2013-12-26,NIC Asia Bank Ltd.,860,803,815,815,22385
2013-12-29,NIC Asia Bank Ltd.,818,815,794,815,28367
2013-12-31,NIC Asia Bank Ltd.,816,815,799,806,21248
2014-01-01,NIC Asia Bank Ltd.,807,806,775,786,15632
2014-01-01,NIC Asia Bank Ltd.,807,806,775,786,15632
2014-01-02,NIC Asia Bank Ltd.,810,786,765,804,7593
2014-01-05,NIC Asia Bank Ltd.,805,804,791,798,16534
2014-01-06,NIC Asia Bank Ltd.,796,798,790,790,6700
2014-01-07,NIC Asia Bank Ltd.,804,790,790,799,6021
2014-01-08,NIC Asia Bank Ltd.,805,799,795,799,10346
2014-01-09,NIC Asia Bank Ltd.,800,799,792,799,6608
2014-01-12,NIC Asia Bank Ltd.,825,799,800,817,18527
2014-01-13,NIC Asia Bank Ltd.,835,817,811,817,12308
2014-01-14,NIC Asia Bank Ltd.,814,817,800,814,3326
2014-01-16,NIC Asia Bank Ltd.,838,814,815,820,9127
2014-01-19,NIC Asia Bank Ltd.,825,820,805,818,3190
2014-01-20,NIC Asia Bank Ltd.,824,818,800,800,6879
2014-01-21,NIC Asia Bank Ltd.,806,800,785,796,14635
2014-01-22,NIC Asia Bank Ltd.,800,796,766,790,20517
2014-01-23,NIC Asia Bank Ltd.,790,790,779,787,4680
2014-01-26,NIC Asia Bank Ltd.,800,787,782,791,8519
2014-01-27,NIC Asia Bank Ltd.,800,791,780,792,6808
2014-01-28,NIC Asia Bank Ltd.,800,792,777,792,13553
2014-01-29,NIC Asia Bank Ltd.,791,792,779,781,10585
2014-02-02,NIC Asia Bank Ltd.,789,781,770,780,11892
2014-02-03,NIC Asia Bank Ltd.,779,780,765,775,16812
2014-02-04,NIC Asia Bank Ltd.,779,775,750,779,18976
2014-02-05,NIC Asia Bank Ltd.,780,779,760,780,3407
2014-02-06,NIC Asia Bank Ltd.,785,780,770,774,2658
2014-02-09,NIC Asia Bank Ltd.,795,774,771,795,7846
2014-02-10,NIC Asia Bank Ltd.,867,795,800,801,12247
2014-02-11,NIC Asia Bank Ltd.,802,801,786,791,5256
2014-02-12,NIC Asia Bank Ltd.,806,791,790,800,4331
2014-02-13,NIC Asia Bank Ltd.,809,800,799,808,5315
2014-02-16,NIC Asia Bank Ltd.,795,808,776,780,3199
2014-02-17,NIC Asia Bank Ltd.,795,780,780,785,3027
2014-02-18,NIC Asia Bank Ltd.,799,785,782,795,1816
2014-02-20,NIC Asia Bank Ltd.,811,795,800,804,4581
2014-02-23,NIC Asia Bank Ltd.,820,804,800,810,6943
2014-02-24,NIC Asia Bank Ltd.,825,810,780,786,11483
2014-02-25,NIC Asia Bank Ltd.,800,786,780,800,5271
2014-02-26,NIC Asia Bank Ltd.,800,800,780,780,4496
2014-03-03,NIC Asia Bank Ltd.,775,780,762,770,2089
2014-03-04,NIC Asia Bank Ltd.,772,770,750,770,4838
2014-03-05,NIC Asia Bank Ltd.,785,770,762,779,3715
2014-03-06,NIC Asia Bank Ltd.,790,779,760,775,3687
2014-03-09,NIC Asia Bank Ltd.,769,775,751,751,3723
2014-03-10,NIC Asia Bank Ltd.,760,751,740,750,7162
2014-03-11,NIC Asia Bank Ltd.,745,750,736,738,2745
2014-03-12,NIC Asia Bank Ltd.,741,738,730,733,4187
2014-03-13,NIC Asia Bank Ltd.,750,733,735,750,4580
2014-03-17,NIC Asia Bank Ltd.,745,750,730,730,4751
2014-03-18,NIC Asia Bank Ltd.,740,730,700,700,16038
2014-03-19,NIC Asia Bank Ltd.,729,700,701,717,4123
2014-03-20,NIC Asia Bank Ltd.,721,717,710,715,5069
2014-03-23,NIC Asia Bank Ltd.,717,715,710,716,4683
2014-03-24,NIC Asia Bank Ltd.,729,716,700,721,8026
2014-03-25,NIC Asia Bank Ltd.,720,721,707,720,9221
2014-03-26,NIC Asia Bank Ltd.,731,720,720,730,1444
2014-03-27,NIC Asia Bank Ltd.,732,730,715,715,6735
2014-03-31,NIC Asia Bank Ltd.,734,715,702,734,1398
2014-04-01,NIC Asia Bank Ltd.,759,734,725,745,4735
2014-04-02,NIC Asia Bank Ltd.,757,745,730,757,10955
2014-04-03,NIC Asia Bank Ltd.,760,757,740,740,2134
2014-04-06,NIC Asia Bank Ltd.,734,740,723,727,4714
2014-04-07,NIC Asia Bank Ltd.,739,727,720,725,2640
2014-04-09,NIC Asia Bank Ltd.,728,725,716,721,5757
2014-04-10,NIC Asia Bank Ltd.,740,721,715,715,5565
2014-04-13,NIC Asia Bank Ltd.,749,715,718,735,6589
2014-04-15,NIC Asia Bank Ltd.,745,735,736,736,2297
2014-04-16,NIC Asia Bank Ltd.,736,736,720,724,4591
2014-04-17,NIC Asia Bank Ltd.,735,724,717,725,4537
2014-04-20,NIC Asia Bank Ltd.,726,725,715,723,5125
2014-04-21,NIC Asia Bank Ltd.,726,723,715,723,4316
2014-04-22,NIC Asia Bank Ltd.,725,723,716,725,5733
2014-04-23,NIC Asia Bank Ltd.,735,725,718,730,10248
2014-04-27,NIC Asia Bank Ltd.,736,730,720,723,4846
2014-04-28,NIC Asia Bank Ltd.,725,723,710,718,7193
2014-04-29,NIC Asia Bank Ltd.,728,718,705,707,10800
2014-04-30,NIC Asia Bank Ltd.,719,707,707,713,6400
2014-05-04,NIC Asia Bank Ltd.,715,713,707,708,10809
2014-05-05,NIC Asia Bank Ltd.,750,708,705,750,14100
2014-05-06,NIC Asia Bank Ltd.,783,750,747,768,18763
2014-05-07,NIC Asia Bank Ltd.,782,768,753,755,12773
2014-05-08,NIC Asia Bank Ltd.,758,755,735,752,1781
2014-05-11,NIC Asia Bank Ltd.,745,752,727,745,11597
2014-05-12,NIC Asia Bank Ltd.,746,745,731,740,7125
2014-05-13,NIC Asia Bank Ltd.,785,740,750,761,17364
2014-05-15,NIC Asia Bank Ltd.,767,761,748,759,11616
2014-05-18,NIC Asia Bank Ltd.,765,759,750,761,5565
2014-05-19,NIC Asia Bank Ltd.,756,761,740,741,7628
2014-05-20,NIC Asia Bank Ltd.,749,741,730,735,7285
2014-05-21,NIC Asia Bank Ltd.,754,735,739,754,3031
2014-05-22,NIC Asia Bank Ltd.,758,754,750,755,2592
2014-05-25,NIC Asia Bank Ltd.,759,755,750,752,5524
2014-05-26,NIC Asia Bank Ltd.,756,752,742,745,2733
2014-05-27,NIC Asia Bank Ltd.,748,745,734,740,7178
2014-05-28,NIC Asia Bank Ltd.,750,740,731,743,9179
2014-06-01,NIC Asia Bank Ltd.,774,743,736,768,13720
2014-06-02,NIC Asia Bank Ltd.,800,768,768,782,15161
2014-06-03,NIC Asia Bank Ltd.,817,782,787,790,15492
2014-06-04,NIC Asia Bank Ltd.,802,790,783,790,13781
2014-06-05,NIC Asia Bank Ltd.,803,790,770,797,12192
2014-06-08,NIC Asia Bank Ltd.,819,797,782,815,10745
2014-06-09,NIC Asia Bank Ltd.,830,815,790,820,12221
2014-06-10,NIC Asia Bank Ltd.,832,820,784,823,16308
2014-06-11,NIC Asia Bank Ltd.,852,823,820,844,20869
2014-06-12,NIC Asia Bank Ltd.,850,844,834,843,18238
2014-06-15,NIC Asia Bank Ltd.,895,843,845,890,20485
2014-06-16,NIC Asia Bank Ltd.,916,890,882,900,25640
2014-06-17,NIC Asia Bank Ltd.,912,900,871,0,28669
2014-06-18,NIC Asia Bank Ltd.,904,898,880,898,13840
2014-06-19,NIC Asia Bank Ltd.,890,887,860,871,14307
2014-06-23,NIC Asia Bank Ltd.,880,871,853,870,7306
2014-06-24,NIC Asia Bank Ltd.,880,870,859,870,10860
2014-06-25,NIC Asia Bank Ltd.,882,870,866,877,9500
2014-06-26,NIC Asia Bank Ltd.,885,877,868,872,6923
2014-06-29,NIC Asia Bank Ltd.,895,872,880,890,12909
2014-06-30,NIC Asia Bank Ltd.,890,890,870,886,7923
2014-07-01,NIC Asia Bank Ltd.,893,886,880,884,9541
2014-07-02,NIC Asia Bank Ltd.,895,884,885,889,7558
2014-07-03,NIC Asia Bank Ltd.,893,889,880,885,16605
2014-07-06,NIC Asia Bank Ltd.,890,885,870,890,18115
2014-07-07,NIC Asia Bank Ltd.,928,890,885,915,7383
2014-07-08,NIC Asia Bank Ltd.,945,915,910,930,18850
2014-07-09,NIC Asia Bank Ltd.,955,930,912,955,5121
2014-07-10,NIC Asia Bank Ltd.,988,955,920,988,24045
2014-07-13,NIC Asia Bank Ltd.,1029,988,976,991,28002
2014-07-14,NIC Asia Bank Ltd.,1000,991,965,980,3750
2014-07-15,NIC Asia Bank Ltd.,988,980,963,979,7551
2014-07-16,NIC Asia Bank Ltd.,990,979,968,970,7162
2014-07-17,NIC Asia Bank Ltd.,989,970,960,973,13097
2014-07-20,NIC Asia Bank Ltd.,1010,973,973,985,14869
2014-07-21,NIC Asia Bank Ltd.,1005,985,970,982,21108
2014-07-22,NIC Asia Bank Ltd.,982,982,965,970,21987
2014-07-23,NIC Asia Bank Ltd.,985,970,960,980,18748
2014-07-24,NIC Asia Bank Ltd.,980,980,951,966,13607
2014-07-27,NIC Asia Bank Ltd.,985,966,950,960,10803
2014-07-28,NIC Asia Bank Ltd.,972,960,941,970,4356
2014-07-30,NIC Asia Bank Ltd.,969,970,950,950,18498
2014-07-31,NIC Asia Bank Ltd.,959,950,941,950,6282
2014-08-03,NIC Asia Bank Ltd.,945,950,926,931,9122
2014-08-04,NIC Asia Bank Ltd.,940,931,910,920,10581
2014-08-05,NIC Asia Bank Ltd.,953,920,910,917,10004
2014-08-06,NIC Asia Bank Ltd.,925,917,902,915,14679
2014-08-07,NIC Asia Bank Ltd.,915,915,876,902,6474
2014-08-12,NIC Asia Bank Ltd.,920,902,867,867,9882
2014-08-13,NIC Asia Bank Ltd.,896,867,850,870,15066
2014-08-14,NIC Asia Bank Ltd.,897,870,860,885,8530
2014-08-18,NIC Asia Bank Ltd.,897,885,850,855,13653
2014-08-19,NIC Asia Bank Ltd.,875,855,850,855,16533
2014-08-20,NIC Asia Bank Ltd.,861,855,844,855,17040
2014-08-21,NIC Asia Bank Ltd.,873,855,824,862,14341
2014-08-24,NIC Asia Bank Ltd.,885,862,851,852,6618
2014-08-25,NIC Asia Bank Ltd.,835,852,805,826,7886
2014-08-26,NIC Asia Bank Ltd.,850,826,799,804,6882
2014-08-27,NIC Asia Bank Ltd.,850,804,820,835,5452
2014-08-28,NIC Asia Bank Ltd.,833,835,801,808,11683
2014-08-31,NIC Asia Bank Ltd.,815,808,800,801,15221
2014-09-01,NIC Asia Bank Ltd.,800,801,771,800,11838
2014-09-03,NIC Asia Bank Ltd.,804,800,784,789,10122
2014-09-04,NIC Asia Bank Ltd.,790,789,762,762,11354
2014-09-07,NIC Asia Bank Ltd.,777,762,698,726,11533
2014-09-09,NIC Asia Bank Ltd.,762,726,735,740,15532
2014-09-10,NIC Asia Bank Ltd.,785,740,745,765,29699
2014-09-11,NIC Asia Bank Ltd.,785,765,730,770,7548
2014-09-14,NIC Asia Bank Ltd.,789,770,755,765,5274
2014-09-15,NIC Asia Bank Ltd.,765,765,750,756,8391
2014-09-16,NIC Asia Bank Ltd.,805,756,745,800,10742
2014-09-17,NIC Asia Bank Ltd.,816,800,776,780,8051
2014-09-18,NIC Asia Bank Ltd.,795,780,751,775,10668
2014-09-21,NIC Asia Bank Ltd.,775,775,725,742,4959
2014-09-22,NIC Asia Bank Ltd.,750,742,738,746,7252
2014-09-23,NIC Asia Bank Ltd.,760,746,740,758,4551
2014-09-24,NIC Asia Bank Ltd.,770,758,752,770,2210
2014-09-28,NIC Asia Bank Ltd.,785,770,770,785,2375
2014-09-29,NIC Asia Bank Ltd.,794,785,779,794,2230
2014-09-30,NIC Asia Bank Ltd.,800,794,790,800,7302
2014-10-08,NIC Asia Bank Ltd.,790,800,780,780,171
2014-10-09,NIC Asia Bank Ltd.,780,780,749,760,4037
2014-10-12,NIC Asia Bank Ltd.,790,760,753,754,2651
2014-10-13,NIC Asia Bank Ltd.,761,754,750,755,3074
2014-10-14,NIC Asia Bank Ltd.,795,755,745,771,3114
2014-10-15,NIC Asia Bank Ltd.,795,771,765,790,2149
2014-10-16,NIC Asia Bank Ltd.,809,790,780,791,5604
2014-10-19,NIC Asia Bank Ltd.,789,791,770,789,1990
2014-10-20,NIC Asia Bank Ltd.,793,789,772,785,2700
2014-10-21,NIC Asia Bank Ltd.,790,785,772,773,3051
2014-10-22,NIC Asia Bank Ltd.,800,773,766,785,757
2014-10-26,NIC Asia Bank Ltd.,802,785,755,788,1188
2014-10-27,NIC Asia Bank Ltd.,805,788,790,800,5518
2014-10-28,NIC Asia Bank Ltd.,835,800,787,822,31016
2014-10-30,NIC Asia Bank Ltd.,830,822,797,801,16470
2014-11-02,NIC Asia Bank Ltd.,812,801,795,800,12098
2014-11-03,NIC Asia Bank Ltd.,795,800,777,778,3461
2014-11-04,NIC Asia Bank Ltd.,793,778,752,793,4259
2014-11-05,NIC Asia Bank Ltd.,799,793,775,791,3897
2014-11-06,NIC Asia Bank Ltd.,790,791,778,785,574
2014-11-09,NIC Asia Bank Ltd.,770,785,751,760,5471
2014-11-10,NIC Asia Bank Ltd.,758,760,746,750,2099
2014-11-11,NIC Asia Bank Ltd.,770,750,745,760,5841
2014-11-12,NIC Asia Bank Ltd.,770,760,750,753,5258
2014-11-13,NIC Asia Bank Ltd.,759,753,738,749,3078
2014-11-16,NIC Asia Bank Ltd.,760,749,718,720,5541
2014-11-17,NIC Asia Bank Ltd.,730,720,709,725,8484
2014-11-18,NIC Asia Bank Ltd.,715,725,683,710,9909
2014-11-19,NIC Asia Bank Ltd.,724,710,700,715,8967
2014-11-20,NIC Asia Bank Ltd.,736,715,710,722,2463
2014-11-23,NIC Asia Bank Ltd.,752,722,720,720,6959
2014-11-24,NIC Asia Bank Ltd.,731,720,719,726,7170
2014-11-25,NIC Asia Bank Ltd.,737,726,717,737,6944
2014-11-30,NIC Asia Bank Ltd.,735,737,727,730,2124
2014-12-01,NIC Asia Bank Ltd.,727,730,718,721,3984
2014-12-02,NIC Asia Bank Ltd.,720,721,709,719,6416
2014-12-03,NIC Asia Bank Ltd.,745,719,720,724,13213
2014-12-04,NIC Asia Bank Ltd.,749,724,725,735,13692
2014-12-07,NIC Asia Bank Ltd.,741,735,731,738,4572
2014-12-08,NIC Asia Bank Ltd.,745,738,726,745,7065
2014-12-09,NIC Asia Bank Ltd.,745,745,731,742,4383
2014-12-10,NIC Asia Bank Ltd.,764,742,743,754,5813
2014-12-11,NIC Asia Bank Ltd.,759,754,745,759,16410
2014-12-14,NIC Asia Bank Ltd.,800,759,761,800,35238
2014-12-15,NIC Asia Bank Ltd.,723,696,675,706,3850
2014-12-16,NIC Asia Bank Ltd.,714,706,690,694,1348
2014-12-17,NIC Asia Bank Ltd.,695,694,685,685,380
2014-12-18,NIC Asia Bank Ltd.,685,685,675,675,1066
2014-12-21,NIC Asia Bank Ltd.,663,675,652,652,1436
2014-12-22,NIC Asia Bank Ltd.,658,652,640,653,1817
2014-12-23,NIC Asia Bank Ltd.,660,653,636,649,3698
2014-12-24,NIC Asia Bank Ltd.,655,649,650,655,1488
2014-12-28,NIC Asia Bank Ltd.,685,655,668,675,3101
2014-12-29,NIC Asia Bank Ltd.,695,675,662,695,1235
2015-01-01,NIC Asia Bank Ltd.,682,695,658,658,42
2015-01-01,NIC Asia Bank Ltd.,682,695,658,658,42
2015-01-04,NIC Asia Bank Ltd.,675,658,656,670,9163
2015-01-05,NIC Asia Bank Ltd.,685,670,666,667,7320
2015-01-06,NIC Asia Bank Ltd.,670,667,661,661,4534
2015-01-07,NIC Asia Bank Ltd.,668,661,650,658,7487
2015-01-08,NIC Asia Bank Ltd.,680,658,660,670,4341
2015-01-11,NIC Asia Bank Ltd.,682,670,661,661,3460
2015-01-12,NIC Asia Bank Ltd.,665,661,655,658,1816
2015-01-13,NIC Asia Bank Ltd.,666,658,650,665,4640
2015-01-14,NIC Asia Bank Ltd.,666,665,658,666,3124
2015-01-18,NIC Asia Bank Ltd.,679,666,660,665,5442
2015-01-19,NIC Asia Bank Ltd.,730,665,677,710,9674
2015-01-20,NIC Asia Bank Ltd.,700,710,683,685,3397
2015-01-22,NIC Asia Bank Ltd.,682,685,667,675,1028
2015-01-25,NIC Asia Bank Ltd.,690,675,670,690,2568
2015-01-26,NIC Asia Bank Ltd.,703,690,682,686,6468
2015-01-27,NIC Asia Bank Ltd.,693,686,680,692,1684
2015-01-28,NIC Asia Bank Ltd.,705,692,692,701,3692
2015-01-29,NIC Asia Bank Ltd.,714,701,690,700,9166
2015-02-01,NIC Asia Bank Ltd.,705,700,690,705,14939
2015-02-02,NIC Asia Bank Ltd.,711,705,687,699,2237
2015-02-03,NIC Asia Bank Ltd.,692,699,685,686,1810
2015-02-04,NIC Asia Bank Ltd.,690,686,680,685,2030
2015-02-05,NIC Asia Bank Ltd.,680,685,675,677,2485
2015-02-08,NIC Asia Bank Ltd.,689,677,675,685,4717
2015-02-09,NIC Asia Bank Ltd.,684,685,675,681,1163
2015-02-10,NIC Asia Bank Ltd.,695,681,676,695,1162
2015-02-11,NIC Asia Bank Ltd.,692,695,681,688,4268
2015-02-12,NIC Asia Bank Ltd.,692,688,680,680,3730
2015-02-15,NIC Asia Bank Ltd.,685,680,679,680,6123
2015-02-16,NIC Asia Bank Ltd.,679,680,675,675,2400
2015-02-18,NIC Asia Bank Ltd.,675,675,666,666,2060
