date,company,open,high,low,close,volume
2021-06-14,Barun Hydropower Co. Ltd.,645,619,580,645,251172
2021-06-17,Barun Hydropower Co. Ltd.,573,557,525,561,61505
2021-06-16,Barun Hydropower Co. Ltd.,612,600,551,557,121998
2021-06-15,Barun Hydropower Co. Ltd.,677,645,598,600,125498
2021-06-20,Barun Hydropower Co. Ltd.,570,561,512,512,59633
2021-06-23,Barun Hydropower Co. Ltd.,586,572,532,554,49650
2021-06-21,Barun Hydropower Co. Ltd.,529,512,488,520,80122
2021-06-22,Barun Hydropower Co. Ltd.,572,520,500,572,68100
2021-06-28,Barun Hydropower Co. Ltd.,549,535,510,528,45843
2021-06-24,Barun Hydropower Co. Ltd.,581,554,528,528,29404
2021-06-27,Barun Hydropower Co. Ltd.,560,528,502,535,36899
